,Unnamed: 0,"Диффузный индекс цен на выпускаемую продукцию, ожидаемые изменения ","Диффузный индекс цен на покупаемую продукцию, ожидаемые изменения ","Диффузный индекс заработной платы, ожидаемые изменения ","Диффузный индекс занятости, ожидаемые изменения ","Диффузный индекс выпуска, ожидаемые изменения ","Диффузный индекс закупок оборудования, ожидаемые изменения ","Диффузный индекс финансового состояния, ожидаемые изменения ","Диффузный индекс портфеля заказов, ожидаемые изменения ","Диффузный индекс задолженности банкам, ожидаемые изменения ","Производство скота и птицы, тыс.тонн ","Производство молока, тыс.тонн ","Производство яиц, млн","Грузооборот транспорта, млрд.т-км ","Коммерческий грузооборот транспорта, млрд.т-км ","Ж/д перевозки,  млн.тонн.","Инвестиции, млрд. рублей","Реальные инвестиции, млрд. рублей","Строительство, млрд. руб.","Ввод в действие жилых домов, млн кв.м","Экспорт товаров,  млрд. долл., index","Импорт товаров,  млрд. долл., index","Экспорт товаров, СНГ, млрд. долл., index","Импорт товаров, СНГ, млрд. долл., index",Курс доллара,Курс евро,"Дефицит бюджета, млрд.руб.","Оборот розничной торговли, млрд.руб.",Реальный оборот розничной торговли,"Оборот розничной торговли, продукты, млрд.руб.","Реальный оборот розничной торговли, продукты","Оборот розничной торговли, непродовольственные, млрд.руб.","Реальный оборот розничной торговли, непродовольственные","Товарные запасы в организациях розничной торговли, млрд.руб.",Реальные товарные запасы в организациях розничной торговли,"Обеспеченность оборота розничной торговли запасами, дней",Реальный объем платных услуг,Индекс потребительских цен,"Индекс потребительских цен, продукты","Индекс потребительских цен, непродовольственные","Индекс потребительских цен, услуги","Средние цены производителей, нефть","Средние цены производителей, уголь","Средние цены производителей, газ","Средние цены производителей, бензин","Средние цены производителей, дизельное топливо","Средние цены производителей, мазут","Средние цены производителей, животноводство","Средние цены производителей, крупный рогатый скот","Средние цены производителей, птица","Средние цены производителей, молоко","Средние цены производителей, яйца","Средние цены производителей, инвестиционные товары","Средние цены производителей, строительная продукция",Индекс тарифов на грузоперевозки,Безработицв,Потребность работодателей в работниках,Нагрузка не занятого трудовой деятельностью населения,"Среднемесячная зарплата, руб.",Реальная зарплата,"Среднемесячная пенсия, руб.",Реальная пенсия,MIACR,"Ставка по краткосрочным кредитам, население","Ставка по долгосрочным кредитам, население","Ставка по краткосрочным кредитам, фирмы","Ставка по долгосрочным кредитам, фирмы","Краткосрочные кредиты и прочие средства нефинансовым организациям, млрд.руб","Долгосрочные кредиты и прочие средства нефинансовым организациям, млрд.руб","Цена Urals, долл/бар"
23,2004m11,73.0,89.0,63.0,39.0,53.0,36.0,53.0,51.0,23.0,6.9363427358340495,7.455298485683291,7.87777633327726,5.959715848793402,5.934100229718411,4.6443908991413725,5.672979565501156,0.9144888569634024,4.848900370910689,,0.616223998993819,0.6883526282187493,0.7668087303452794,0.6696109197064912,3.3407394126250414,3.6222053208459437,105.79999999999995,6.26415987725144,0.29670784680467455,5.453182077108952,0.24959824476062953,5.676411277860069,0.33534125120250285,,,,0.17609717949727452,0.18897985926616334,0.17567202702178927,0.14548754377290601,0.3117810561386501,0.5703044881056012,0.37362185156948935,0.3694608833681839,0.5398214404808968,0.6952653534220775,0.09633656108522665,0.2576230116423724,0.24550479553465518,0.2323941439279356,0.21080960428002934,0.2704669086991297,0.2266568662800167,0.2609497189466163,0.2157852994298729,7.9,12.78688524590164,243.8,8.860215358901183,0.21099952211515358,7.614460137474148,0.13640989364300257,1.086,21.063,19.721,10.727,12.59,7.481217616596103,7.086821543055419,3.6216707044204863
24,2004m12,73.0,89.0,61.0,40.0,44.0,28.0,49.0,50.0,23.0,7.0630481633881725,7.4949862339505335,7.937731775260109,5.980656348391379,5.955578268543573,4.635699391022914,6.125558281588681,1.361095908402742,5.025195445427586,,0.69411053765089,0.858938928794283,0.916951388774999,0.8214732690157375,3.3232358401924436,3.6325736179028416,-178.19999999999993,6.420646181833463,0.44167361705486013,5.634075062231381,0.4134163299900245,5.812935788552724,0.46461358690664206,,,,0.2371922788570854,0.19991979930449763,0.19449378126237704,0.14947956504244353,0.3217313869918181,0.5732999970853996,0.39047896863591225,0.3843494958619346,0.4704713623461035,0.7022409671585027,-0.0792080114297042,0.2900902017798739,0.2603934080284057,0.24925126099435843,0.25769319017887976,0.3259016155872304,0.23263893795756416,0.2679253326830415,0.23656783861240133,7.9,11.761194029850746,267.6,9.08239335764556,0.422070492195094,7.613966748871284,0.12433731240873332,1.114,20.743,19.688,9.992,10.771,7.535670364604467,7.14243206611002,3.563032744247961
25,2005m01,79.0,95.0,64.0,37.0,44.0,31.0,46.0,45.0,35.0,6.244166900663736,7.516433302915632,7.958227192322312,5.955837369464831,5.934100229718411,4.577798989191959,4.997887721273753,0.22166162521437732,4.393213824064446,0.7419373447293773,0.3530276884719939,0.3809031278512832,0.2357327790803276,0.2163369657785055,3.3350575791576103,3.6008675767907232,343.5,6.185797016568072,0.19960205585513163,5.4053764388414445,0.17134476879029573,5.572914199451162,0.22254202570691348,5.247024072160486,0,33.0,0.04845015426020802,0.2255875460530754,0.2093823937561277,0.15347158631198096,0.4060725354255689,0.482280598698231,0.42100817367073495,0.4967849251917229,0.26835517822396937,0.6456706156701084,-0.2535613985744819,0.3049788142736245,0.2841099346457217,0.2552333326719058,0.2891918572382508,0.315851279733729,0.24654184312655567,0.27886527272137573,0.36671852307744646,7.9,11.26865671641791,289.1,8.901911226379612,0.2101141302714487,7.614460137474148,0.09901950442444338,1.027,20.015,19.608,10.749,13.62,7.545019702294408,7.155786545804125,3.69096165981826
26,2005m02,85.0,95.0,70.0,39.0,51.0,31.0,52.0,51.0,25.0,6.272877006546167,7.513163545234075,7.8407064517494,5.879694646264972,5.853351244978348,4.552823705615882,5.217649463480582,0.4311118493965846,4.498697941477575,0.5877866649021191,0.5014476935902672,0.5665524747379126,0.446803749160268,0.3358962008361448,3.323956301318708,3.6008675767907232,115.80000000000001,6.1921579695846,0.19860155552154823,5.417876601605676,0.17134476879029573,5.574053367981417,0.22054002303624035,5.297817241506355,0.04401688541677426,32.0,0.07118964122969737,0.23751611691834926,0.2242710062498783,0.15746360758151842,0.4278340272070817,0.41827526872231846,0.5035093951824785,0.5728196114677205,0.3152387641228197,0.6486661246499069,-0.13666764710298251,0.2999662724500802,0.31269739149763437,0.23910395074202231,0.30899448453443057,0.22483188134656049,0.2564921739797239,0.2907938435866494,0.36771802341052995,7.9,11.061285500747383,304.2,8.91798070997329,0.21410615154098628,7.614460137474148,0.08694692319017414,1.032,19.637,19.265,10.636,13.08,7.547079652844576,7.153442794731241,3.7101439412936603
27,2005m03,81.0,93.0,74.0,42.0,55.0,36.0,58.0,62.0,24.0,6.345636360828596,7.700747794511798,7.9865049385539955,5.984188138137206,5.957131868027477,4.673762977453703,5.337057194863967,0.5471155251528907,4.693181063310805,0.9932517730102834,0.7100865587015952,0.7497070178357591,0.6763269074385166,0.5717585245581291,3.326114575537799,3.585184217775171,196.09999999999997,6.285066562070753,0.28110277703329184,5.514637692514121,0.25107973680914925,5.663654683565421,0.30488117146999116,5.407620101438487,0.14386222038649046,32.0,0.15276962822212017,0.25043234218489563,0.24701049321936772,0.1614556288510559,0.43976259807235546,0.5658328330799332,0.5094914668600259,0.5728196114677205,0.3563807074539949,0.6635547371436574,-0.00476257622304398,0.31485488494383085,0.34516458163513575,0.26477169749060014,0.3169626541836074,0.20971824353651228,0.2604841952492614,0.2927918462493225,0.36771802341052995,7.6,11.528189910979227,287.9,8.998754769495703,0.28269894300659787,7.749968807459976,0.20916455591442332,0.921,20.455,18.932,10.484,12.353,7.575174310969351,7.189469579654126,3.8653755440306634
28,2005m04,76.0,90.0,75.0,41.0,67.0,39.0,69.0,75.0,26.0,6.263398262591624,7.941295570906532,8.038834757787749,5.9482960517066035,5.922114468973189,4.653960350157523,5.359412465907847,0.5620041376466415,4.74406218485471,0.6418538861723947,0.708084556030922,0.6994658013990124,0.6642543262042474,0.5319776545462847,3.323956301318708,3.583796677660784,130.80000000000007,6.315900349904064,0.3009054043294715,5.546738725046515,0.2679368538755721,5.693395381769714,0.32762065843948057,5.423186348593906,0.14884976189752955,32.0,0.18038479525509346,0.26137228222323,0.26583224745995543,0.16644317036209488,0.4477307677215322,0.6880504658041824,0.5134834881295633,0.576811632737258,0.4750522371714935,0.752480946338059,0.25142882913736614,0.3424700519768042,0.38918146705191015,0.29530090252542296,0.31395814516330883,0.29955894753630175,0.26745980898568655,0.30175158762079457,0.4021194501278624,7.2,12.827687776141383,253.5,8.98744678941718,0.2614753065549713,7.750399470687993,0.19810360855499842,1.377,20.381,18.885,10.274,10.878,7.59231569860476,7.243084004901271,3.8585493910072413
29,2005m05,73.0,90.0,75.0,41.0,66.0,39.0,66.0,73.0,28.0,6.1779441140506,8.08886878916199,8.165363632473982,5.984188138137206,5.959457750972896,4.6709579265260945,5.523858042461968,0.7138664869558875,4.860587297852597,0.6418538861723947,0.7347264869773432,0.691433629701748,0.6420087172569275,0.48593371604487784,3.335413641116152,3.5610460826040513,133.29999999999995,6.327400925897314,0.3019049046625548,5.564520407322694,0.2709323628553705,5.699439725222064,0.3266201581058971,5.415211118019536,0.12966694248075547,32.0,0.20116733443762197,0.26934045187240685,0.2777608183252292,0.17043519163163243,0.455698937370709,0.8129194478500515,0.5745785874893741,0.6034535636836792,0.517153413190129,0.7604491159872356,0.4135476786138013,0.33745751015325987,0.4167966340848834,0.3297023292427554,0.288640337179019,0.22591240736800328,0.2803760342522328,0.31762493677708464,0.4051149591076607,6.9,14.525547445255475,211.8,8.998260393017953,0.26347330921764445,7.751389292816018,0.19107899361803393,2.847,19.643,19.321,10.976,10.748,7.604246860792472,7.274687437373518,3.811074962699643
30,2005m06,70.0,89.0,72.0,41.0,61.0,34.0,61.0,64.0,28.0,6.173786103901937,8.190908881182514,8.19118600464279,5.940960414934214,5.911338502628697,4.651099117876491,5.74652262833236,0.9241274124390836,5.042779747422823,1.3609765531356006,0.6876348794434928,0.7373625615901479,0.7364093926784119,0.5591841777844704,3.3558512798952784,3.541538866215227,151.20000000000005,6.3313238981181525,0.2968923628390106,5.559912104236499,0.25276839222769926,5.710758088392627,0.33260222978344456,5.43372200355424,0.13961727333392354,32.0,0.23556876115495434,0.2753225235499541,0.28572898797440605,0.17343070061143082,0.4646586787421809,0.7998342083013961,0.6070457776268756,0.5964289487467147,0.4804894288185376,0.7028200031505993,0.4479491053311338,0.3192935395255887,0.4326699832411734,0.3775396586569155,0.2561171454734589,0.07276122787382851,0.29329225951877913,0.33349828593337477,0.4219720761740836,6.9,15.152838427947598,195.3,9.063810579280286,0.326448108379033,7.751647346234508,0.185060921292471,3.941,20.002,19.031,10.937,13.48,7.634047058134384,7.309413148747347,3.9365215858917324
31,2005m07,67.0,82.0,73.0,43.0,62.0,33.0,61.0,65.0,27.0,6.19644412779452,8.17244681834278,8.149601735736155,5.949339620807311,5.917279648918606,4.671893818030999,5.725217755376266,0.893668204954375,5.108366782589591,0.6418538861723947,0.7901914677685847,0.8170975296090013,0.7273686480262627,0.5348914852154257,3.354455119110024,3.5473158897921495,137.5999999999999,6.364406463510586,0.3254798196909232,5.591732970847578,0.27941032317412035,5.744924417987376,0.3611896866353573,5.426270730858498,0.12653203378526823,31.0,0.25733025293646716,0.28031006506099315,0.2877269906370792,0.17742272188096841,0.47361842011365285,0.8284216651533086,0.5939605380782201,0.6063792795998829,0.5302315207133516,0.7862416112896717,0.5585956254181974,0.3132754672000257,0.4396455969775986,0.4041815896033368,0.24100350766341075,0.008755897897916216,0.302252000890251,0.346414511199921,0.4209715758405002,6.8,14.978229317851959,195.3,9.065430200180375,0.32143556655548866,7.751647346234508,0.1800483794689268,3.42,20.898,18.734,9.954,13.603,7.642524134232902,7.346461720870104,4.004192978555029
32,2005m08,67.0,82.0,73.0,43.0,59.0,36.0,64.0,63.0,25.0,6.2422232654551655,8.09346227450118,8.112227958349724,5.971261839790462,5.93990806019358,4.692264892839025,5.819489282368171,0.9734031729732284,5.174453379325651,0.9555114450274363,0.7991512091400566,0.8100729146720368,0.7865805076581087,0.5846335771102397,3.351656936102019,3.551913599040779,147.79999999999995,6.398262100449925,0.35794700982842464,5.6065370902173655,0.2992129504703001,5.794841205603168,0.40424917609580435,5.4514675460417115,0.1512246463756398,31.0,0.2623177944475062,0.2793095647274096,0.2746417510884237,0.18241026339200753,0.4815865897628297,0.9435344722538133,0.5645317273874079,0.6232363966663058,0.5636662967995889,0.8187088014271733,0.6692421455052612,0.3142749675331091,0.4456276686551459,0.41611016046861055,0.23498543533784777,-0.0012944379555852286,0.31516822615679724,0.3671970503824496,0.44077420313668,6.8,15.166425470332852,189.3,9.061376218836225,0.32741763823303605,7.838579880633329,0.2680592567916402,2.481,21.354,18.798,10.53,12.268,7.659642954564682,7.370293612116601,4.071251356451492
33,2005m09,69.0,86.0,69.0,41.0,57.0,31.0,58.0,62.0,26.0,6.459904454377535,7.917171988845776,8.049746290952191,5.955837369464831,5.924255797414532,4.695010889987881,5.858789930203441,1.0049018400325993,5.18850250054083,1.4816045409242156,0.80015070947314,0.8170485284084621,0.8476756070179194,0.5755928324580906,3.349904087274605,3.5374749999547035,-30.199999999999818,6.421947418191435,0.3748041268948477,5.625820933186489,0.31999548965282865,5.822157927391522,0.41716540136235075,5.49141399650995,0.18465942246187717,31.0,0.25125684708808127,0.2823050737072079,0.26560100643627454,0.19335020343034187,0.49054633113430157,1.0630937073114526,0.5564995556901436,0.6232363966663058,0.6461675183113326,0.9284596653862924,0.8150725937168006,0.32719119279965525,0.4526032823915712,0.4260604913217787,0.2538071895784356,0.021445049013904167,0.3231363958059739,0.3810999555514411,0.44077420313668,6.8,15.028985507246377,186.2,9.085797036901582,0.3491791300145488,7.839092246394858,0.26605725412096715,1.375,21.609,19.21,10.473,12.674,7.676473646389156,7.392585942471042,4.064549965137683
34,2005m10,74.0,89.0,71.0,41.0,60.0,32.0,61.0,61.0,21.0,6.70196036600254,7.746732907753622,7.997326822998097,6.010040932680917,5.982171500196389,4.73707525686803,5.806339062981293,0.9408965100566871,5.133442723357803,1.0296194171811581,0.8199533367693197,0.8837721604513703,0.8274728997004,0.5973543242396032,3.3470931226689546,3.541828511401901,345.1999999999998,6.459747947608298,0.4063027939542188,5.655991810819852,0.3466374205992498,5.8661847306812245,0.4544611861060476,5.522260598032811,0.20935203505224867,31.0,0.24019589972865635,0.28828714538475525,0.26959302770581217,0.20032581716676703,0.4975219448707268,1.0926525095529969,0.5544975530194705,0.6758288467854765,0.6659701456075123,0.9589888704211152,0.8475397838543021,0.35383312374607645,0.46453185325684515,0.4119615669422771,0.2930279027317169,0.12490375738213429,0.33506496667124774,0.39795707261786406,0.38737342640956485,6.9,14.18840579710145,195.9,9.071193240566025,0.3310151593868777,7.8399193600125825,0.26104471229742293,2.816,21.699,19.609,10.624,12.023,7.7017879773159414,7.4236281439696405,4.008894735940062
35,2005m11,70.0,82.0,65.0,37.0,53.0,31.0,57.0,51.0,26.0,6.923628628138427,7.485491608030754,7.9211727215870145,5.978885764901122,5.954281755980266,4.69866052907543,5.94672865326659,1.0745528948693606,5.169915651743512,1.2809338454620642,0.8179513340986465,0.9542306240999318,0.7698437868637636,0.6394555002582386,3.3579418729911983,3.5260663637080247,229.70000000000005,6.47435355218095,0.41427096360339577,5.671603576291966,0.35460559024842664,5.879974171074619,0.46242935575522437,5.565286397402276,0.24568396429963898,32.0,0.26391242634597245,0.2952627591211806,0.27954335855898027,0.2063078888443144,0.5035040165482743,1.0497450085417204,0.5713546700858936,0.5547905184084203,0.6209727796767766,0.9212870032371038,0.7695782423845902,0.3706902408124994,0.4715074669932704,0.3886929400029228,0.3341698460628921,0.1650855470149661,0.342040580407673,0.406916813989336,0.3903689353893633,6.9,13.09143686502177,219.5,9.097283649683886,0.3488550775152086,7.840509736886958,0.2540200973604585,5.735,21.618,19.48,11.361,12.598,7.724711745268369,7.460375224405106,3.944979603199727
36,2005m12,68.0,88.0,64.0,33.0,47.0,32.0,48.0,45.0,26.0,7.047517221357296,7.527255919373784,7.977968093128549,6.016401032398013,5.992464047441065,4.681204872264089,6.372978434393633,1.4952349687823854,5.340897814083155,2.6390573296152584,0.9410535312326297,1.072013659756315,0.8081024989808541,0.7014908911776915,3.359680701459222,3.5319332036512097,-141.79999999999995,6.648207045774128,0.5814788825873023,5.85707564406933,0.5302381588915847,6.044294160752514,0.6219939254265627,5.636573724962751,0.3105349366192553,28.0,0.31840061163004224,0.30323092877035746,0.29048329859731453,0.21129543035535345,0.5114721861974512,0.9184967219317663,0.5723541704189771,0.5557900187415037,0.49540955670143094,0.8678862265099885,0.6507947063946232,0.37766585454892465,0.47947563664244736,0.35616974829736275,0.3676046221491296,0.17800177228151248,0.3480226520852203,0.4148849836385127,0.3913684357224468,7.2,11.909620991253645,245.9,9.33423800863242,0.577583007123319,7.839210447376064,0.24497935270830928,4.677,21.571,18.82,11.095,11.683,7.74157702882485,7.511360610880588,3.987835238789093
37,2006m01,77.0,91.0,62.0,35.0,45.0,31.0,51.0,52.0,25.0,6.263398262591624,7.487173694213739,7.9966538754626075,5.951943788945699,5.931183616223052,4.589040804058207,5.172187089403825,0.2912621644564492,4.471638793363569,0.5877866649021191,0.7583318944173354,0.5628533153093856,0.6779938136338336,0.26298592899132683,3.336481066942464,3.5275363037051735,298.9,6.387888910563998,0.3096701592918117,5.616771097666572,0.2701712534727772,5.7670702138921195,0.3409563956934504,5.554508771908447,0.21732255489707647,33.0,0.12116844210033338,0.32694745538767345,0.3122447903788272,0.215287451624891,0.5716261090171983,0.8340275653053164,0.5872427829127277,0.6290404804810963,0.4823243171527755,0.8817891316789799,0.6507947063946232,0.383647926226472,0.48247114562224575,0.3601617695669003,0.3883871613316581,0.16795143642801105,0.35201467335475783,0.4168829863011858,0.4848587788097856,7.5,11.666666666666666,259.4,9.106756055719613,0.31361746128885404,7.839604349772144,0.22171072576895492,2.924,21.064,19.288,10.222,12.817,7.750313352878777,7.507031243932012,4.085007456006678
38,2006m02,82.0,94.0,63.0,38.0,47.0,33.0,52.0,51.0,30.0,6.318968113746434,7.540090320145325,7.8826922062890254,5.909440711629391,5.883600901232037,4.5591262474866845,5.382198850528739,0.4860062412489609,4.622027303054514,0.4054651081081644,0.8023487798341097,0.7559499452712986,0.8125247065914398,0.3682464396488197,3.336481066942464,3.506457892319648,149.5,6.396429530174464,0.3026455443548472,5.624378451868933,0.24792564452545748,5.776413165691109,0.3449484169629877,5.572154032177765,0.21932055755974947,32.0,0.13802555916675632,0.3438045724540964,0.34567956646506476,0.22027499313593,0.5815764398703664,0.9238682693051061,0.5401511753788772,0.6458975975475193,0.6264246611265325,0.9606003121032697,0.9314521639094396,0.383647926226472,0.49341108566058006,0.34097895015012636,0.40524427839808114,0.14468280948865678,0.36788802251104796,0.4307858914701773,0.4848587788097856,7.8,11.923641703377386,262.1,9.132919225007598,0.32356779214202197,7.839683111635691,0.20558134383907126,2.808,19.979,18.45,10.715,13.003,7.7682372740277135,7.518172811943086,4.038646845750011
39,2006m03,79.0,92.0,68.0,40.0,60.0,35.0,56.0,63.0,26.0,6.380122536899765,7.731492029245684,8.022896869601457,6.01713229385656,5.988710758911361,4.697749367281185,5.5782192516808555,0.6815730247929361,4.948759890378168,1.0986122886681098,0.9324994642991549,0.958890789267989,0.9574904768416254,0.5662772901479544,3.3235961356386037,3.510649515223235,266.9,6.496624149247346,0.396135887442186,5.717356594683319,0.33042686603720106,5.882765130184641,0.44840712533121796,5.627621113690637,0.2671578869739096,31.0,0.2205267806785,0.3517727421032732,0.35859579173161105,0.22426701440546748,0.5885520536067916,1.0407620207766055,0.5076279836733172,0.6478956002101923,0.6082606904988613,0.9393766756516432,0.8663801671657247,0.383647926226472,0.5151725774420927,0.30535177250697515,0.41023181990912017,0.16153992655507976,0.36788802251104796,0.4277813824498786,0.4848587788097856,7.6,12.602339181286549,246.3,9.20170317858052,0.3837217149617691,7.839210447376064,0.19654059918692207,3.026,19.575,17.596,10.171,12.159,7.769209604950459,7.577940847904736,4.057044250294243
40,2006m04,77.0,91.0,73.0,45.0,68.0,35.0,61.0,68.0,22.0,6.300785794663244,7.900636613018005,8.062747901086354,5.970496240671785,5.944372939574132,4.695924549256556,5.5902404332570725,0.6885486385293614,5.008633291425583,0.7884573603642703,0.8999762725935949,0.875509180328938,0.7890718252166622,0.4904755767316726,3.305787196857497,3.5319332036512097,135.30000000000007,6.5203265333600715,0.41691842662471457,5.733017599924536,0.3433430913037474,5.913232698838408,0.4760222923641913,5.642261618007951,0.27908645783918345,31.0,0.2314667207168343,0.3557647633728107,0.36059379439428413,0.22726252338526595,0.5945341252843391,1.0266630963971035,0.495555402439048,0.6832627440474836,0.6112561994786597,0.9171310667043234,0.7938094743308893,0.3876399474960095,0.5388891040594088,0.2851490651894556,0.40320720497215584,0.2084235124539302,0.37287556402208705,0.4337634541274259,0.5346008707045997,7.5,14.002911208151382,217.3,9.193499354780156,0.3736713791082676,7.910076907331961,0.2641992476607368,3.479,18.278,17.197,10.691,12.883,7.790944139351175,7.604844678774707,4.174781422976335
41,2006m05,69.0,86.0,76.0,45.0,67.0,39.0,62.0,71.0,24.0,6.285998094508865,8.06117135969092,8.175547596021026,6.016401032398013,5.991464547107982,4.722063937459591,5.830708768228588,0.9172765681374719,5.111987788356544,0.7884573603642703,1.0239622523745862,1.004781516033077,0.89613089751007,0.5957360873891656,3.2950958507796098,3.5450090836942345,344.19999999999993,6.535241271013659,0.42785836666304894,5.757954953544594,0.36216484554433515,5.919699980878671,0.48100983387523044,5.62040086571715,0.2537686498548935,31.0,0.26972543283392464,0.36075230488384985,0.3645858156638217,0.23125454465480344,0.6005161969618866,1.0356228377685754,0.4905428606155036,0.6772446717219206,0.64758812872605,0.9486297337636943,0.9177954541118807,0.3725263096859613,0.5586917313555884,0.2791309928638926,0.376863229632554,0.14121476276048026,0.3848041348873608,0.44667967939397224,0.5356003710376831,7.4,15.797101449275363,184.2,9.235715678307411,0.4100033083556579,7.911067387795923,0.26019122626319796,2.212,17.828,16.956,10.854,12.643,7.820840879907344,7.616382030390469,4.169887233161205
42,2006m06,69.0,87.0,72.0,43.0,66.0,42.0,62.0,64.0,28.0,6.220590170099739,8.211754397375197,8.190077049719049,5.9710067052055855,5.943061807879815,4.686750172980514,6.014204034077471,1.093747711253251,5.320567975482857,1.6094379124341003,0.961022452600712,1.11811020134008,0.9305323242274024,0.6359178770219974,3.298795448044074,3.525772116243786,207.9000000000001,6.551508814661472,0.44176127183204045,5.765817865575654,0.3701330151935119,5.943061807879815,0.49983158811581824,5.619675965359201,0.25076414083459475,30.0,0.32610576627003224,0.36374781386364835,0.3635853153302382,0.23425005363460186,0.6074918106983119,1.050511450262326,0.50345908588205,0.6772446717219206,0.6634614778823401,0.9416051188267298,0.9097632824146165,0.3379348649163423,0.5696316713939228,0.2731129205383297,0.33708235962070937,-0.026021156615433635,0.3917797486237861,0.45663001024714034,0.5356003710376831,7.1,16.42651296829971,169.7,9.315240781801553,0.48696434949178624,7.911580584288124,0.2581892235925249,2.689,19.093,16.789,10.384,12.514,7.864650381698232,7.677168814995532,4.162390773646564
43,2006m07,67.0,81.0,74.0,44.0,65.0,40.0,65.0,65.0,24.0,6.248042874508429,8.18423477409482,8.176672771948455,6.003887067106539,5.974826905954958,4.720282993088596,5.9441108507245115,1.0114524685264206,5.388615004528817,0.7419373447293773,0.9749253577697032,1.04661419963501,0.9802744161222163,0.6488341022885438,3.2910104226273997,3.5295905964305545,251.70000000000005,6.5869988988009265,0.47229047686686326,5.7984864101254985,0.3958007619420896,5.980909033168466,0.5351987319531095,5.614222397943558,0.2407138049810932,30.0,0.3320878379475798,0.3707234276000737,0.3725450567017102,0.2382420749041394,0.6134738823758592,1.068351368390657,0.5104346996184753,0.7588246587143435,0.6763777031488863,0.9325643741745807,0.8689412878943614,0.3197708942886712,0.5736236926634602,0.2741124208714133,0.31176455163641953,-0.09537123475022691,0.4037083194890598,0.4734871273135632,0.6254410750374727,6.8,16.24641833810888,170.1,9.294957217696062,0.4647187405444665,7.9122033975924975,0.25217115126696205,2.081,18.984,15.94,10.052,12.763,7.898967937373551,7.705757847644463,4.235869959148855
44,2006m08,73.0,86.0,76.0,45.0,71.0,44.0,64.0,64.0,27.0,6.302618975744905,8.083328608786376,8.146419323098003,6.010776858140355,5.983936280687191,4.7318028369214575,6.081305251107771,1.1336701012506698,5.437209365414655,1.0986122886681098,1.0638515669641047,1.1011023849190795,1.0953872232227209,0.7441442820928685,3.286160571673797,3.5354368568703585,323.0999999999999,6.622337308183424,0.502819681901686,5.8150256534721825,0.41364068007042054,6.031646336740814,0.5763406752842848,5.643678550586496,0.2654064175714648,29.0,0.32807981655004087,0.37272143026274673,0.36350431204956096,0.24621024455331617,0.6214420520250361,1.111410857851104,0.525323312112226,0.8123654256423734,0.7616375470997098,0.970823086291671,0.9186833797891755,0.327739063937848,0.5746231929965437,0.29096953793783614,0.304739936699455,-0.034276135390416095,0.41859693198281056,0.49426966649609166,0.6224365660171739,6.4,16.41025641025641,165.9,9.292196818446016,0.4617142315241678,7.949091499830517,0.28753829510425316,2.328,19.756,16.207,10.304,12.273,7.906141993732197,7.745478880649325,4.23054037088561
45,2006m09,73.0,83.0,74.0,43.0,63.0,45.0,63.0,63.0,28.0,6.511745329644728,7.940583827104244,8.067149039910106,5.982676041074902,5.9529835602897005,4.716711560720999,6.148895555056811,1.1862625513698406,5.508983396351134,1.62924053973028,0.9717362780562989,1.108077998655505,1.126885890282092,0.75804718726186,3.2876553402630266,3.525772116243786,153.5,6.633318433280377,0.5107878515508629,5.827473946998751,0.4285292925641712,6.041444479413003,0.5783386779469577,5.69608626802173,0.31514850946627887,30.0,0.32004764485277665,0.3737209305958303,0.35345397619605945,0.25417841420249293,0.6264295935360751,1.1525528011822792,0.519305239786663,0.8143634283050465,0.789252714132683,0.9627909145944067,0.9136708379656311,0.3504785509073376,0.5796107345075829,0.31468606455515213,0.31666850756472886,0.05465007380398537,0.4324998371518019,0.5150522056786202,0.6224365660171739,6.5,16.309012875536478,162.9,9.3171298661577,0.48543075814148395,7.949832488908369,0.28753829510425316,3.354,19.428,15.993,10.52,12.43,7.946334437534767,7.767560311869429,4.075803698091684
46,2006m10,79.0,91.0,73.0,42.0,54.0,42.0,59.0,57.0,23.0,6.742880635791903,7.750614732770409,8.034631032923107,6.013226038889495,5.983180327520285,4.754451888703846,6.137511048037225,1.1599185760302388,5.506550305126492,1.252762968495368,0.9172800922602402,1.2061117389268703,0.9124542795699037,0.8606037755869521,3.2865344733420154,3.5272424885128144,293.0999999999999,6.676453539966464,0.5509696411836947,5.861071083174386,0.46099648270167265,6.092214450208125,0.625222263845808,5.734958092124651,0.351480438713669,30.0,0.33592099400906666,0.3767164395756287,0.3514519735253863,0.26016048588004026,0.6304216148056127,1.0144394990526449,0.5252873114642106,0.6955798923150796,0.6838921984748567,0.8540914976710656,0.7357396294729696,0.3751711634977092,0.584598276018622,0.34327352140706474,0.3442836745977022,0.11291898192796129,0.44738844964555263,0.5348548329748001,0.537967409390724,6.6,15.69583931133429,169.2,9.309823650461134,0.4773985864442197,7.950326176766622,0.28553629243358,4.256,17.979,15.725,9.995,12.252,7.9506786617896585,7.805230096598652,4.008612325461361
